1686081540000,1894.29000000,1895.42000000,1891.82000000,1891.82000000,688.08310000,1686081599999,1302917.32241500,723,227.37970000,430530.96373900,0
1686081600000,1891.82000000,1894.99000000,1891.78000000,1894.64000000,922.62930000,1686081659999,1747409.45687800,820,508.50280000,963140.57460600,0
1686081660000,1894.64000000,1895.50000000,1894.31000000,1894.60000000,847.66060000,1686081719999,1606325.43016200,765,464.06310000,879387.02019700,0
1686081720000,1894.60000000,1894.60000000,1891.52000000,1891.53000000,673.41950000,1686081779999,1274694.71490700,666,138.37350000,261922.04247200,0
1686081780000,1891.53000000,1891.72000000,1890.16000000,1890.61000000,710.97120000,1686081839999,1344304.77463300,807,395.23350000,747300.43786600,0
1686081840000,1890.62000000,1891.36000000,1890.46000000,1890.59000000,357.65750000,1686081899999,676267.89554600,466,245.15060000,463533.20707700,0
1686081900000,1890.59000000,1892.56000000,1890.58000000,1892.08000000,216.84850000,1686081959999,410189.55212200,536,134.41880000,254244.72522400,0
1686081960000,1892.08000000,1894.47000000,1892.08000000,1894.19000000,654.07410000,1686082019999,1238503.06593800,705,305.71910000,578865.91402600,0
1686082020000,1894.19000000,1894.19000000,1891.00000000,1891.00000000,642.31780000,1686082079999,1215417.55805400,561,101.42300000,191923.16112200,0
1686082080000,1891.00000000,1891.90000000,1889.94000000,1889.95000000,1956.26960000,1686082139999,3698912.57750100,1151,572.67560000,1082856.35404400,0
1686082140000,1889.95000000,1890.18000000,1889.28000000,1889.69000000,451.74310000,1686082199999,853731.79946900,529,243.88000000,460900.19178300,0
1686082200000,1889.69000000,1891.56000000,1889.68000000,1890.52000000,571.80300000,1686082259999,1081241.54404900,478,339.27360000,641487.46896700,0
1686082260000,1890.53000000,1891.53000000,1890.52000000,1890.79000000,230.12840000,1686082319999,435157.52811900,377,110.23800000,208438.76944100,0
1686082320000,1890.78000000,1891.13000000,1889.76000000,1889.76000000,610.99830000,1686082379999,1155007.49537800,414,171.44120000,324076.59533100,0
